server_name,tool_name,tool_description,parameter_name,schema_type,datatype,parameter_description,is_required
weather,weather_find_weather_stations,"Find weather observation stations near a location in the United States. Useful for getting station-specific data, finding data sources, or understanding which stations provide weather data for an area. Includes ASOS, AWOS, and other automated weather stations.",limit,Input,Number,"Maximum number of stations to return (1-20, default 10). Stations are returned ordered by distance from the specified location.",Optional
weather,weather_find_weather_stations,"Find weather observation stations near a location in the United States. Useful for getting station-specific data, finding data sources, or understanding which stations provide weather data for an area. Includes ASOS, AWOS, and other automated weather stations.",location,Input,String,"US location as coordinates (lat,lng) in decimal degrees. Example: '40.7128,-74.0060' for New York City. Must be within US boundaries including states, territories (PR, VI, AS, GU, MP), and coastal waters.",Required
weather,weather_get_current_weather,"Get current weather conditions for a location in the United States. Perfect for 'What's the weather like in [US location]?' questions. Covers all US states, territories, and coastal waters.",location,Input,String,"US location as coordinates (lat,lng) in decimal degrees. Example: '40.7128,-74.0060' for New York City. Must be within US boundaries including states, territories (PR, VI, AS, GU, MP), and coastal waters.",Required
weather,weather_get_hourly_forecast,Get hour-by-hour weather forecast for a location in the United States. Perfect for 'What's the hourly forecast?' or 'Will it rain this afternoon in [US location]?' questions. Provides detailed hourly conditions for up to 48 hours.,hours,Input,Number,"Number of hours to forecast (1-48, default 24). Provides temperature, conditions, and precipitation probability for each hour.",Optional
weather,weather_get_hourly_forecast,Get hour-by-hour weather forecast for a location in the United States. Perfect for 'What's the hourly forecast?' or 'Will it rain this afternoon in [US location]?' questions. Provides detailed hourly conditions for up to 48 hours.,location,Input,String,"US location as coordinates (lat,lng) in decimal degrees. Example: '40.7128,-74.0060' for New York City. Must be within US boundaries including states, territories (PR, VI, AS, GU, MP), and coastal waters.",Required
weather,weather_get_local_time,Get the current local time for a US location. Shows what time it is right now at the specified location.,location,Input,String,"US location as coordinates (lat,lng) in decimal degrees. Example: '40.7128,-74.0060' for New York City.",Required
weather,weather_get_weather_alerts,"Get active weather alerts, warnings, watches, and advisories for locations in the United States. Perfect for 'Are there any weather alerts in [US location]?' questions. Covers severe weather, winter storms, heat warnings, flood alerts, and more.",location,Input,String,"US location as coordinates (lat,lng) in decimal degrees OR 2-letter state/territory code. Examples: '40.7128,-74.0060' for New York City, 'CA' for California, 'PR' for Puerto Rico. Valid state codes: AL, AK, AS, AR, AZ, CA, CO, CT, DE, DC, FL, GA, GU, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VT, VI, VA, WA, WV, WI, WY, MP, PW, FM, MH.",Required
weather,weather_get_weather_alerts,"Get active weather alerts, warnings, watches, and advisories for locations in the United States. Perfect for 'Are there any weather alerts in [US location]?' questions. Covers severe weather, winter storms, heat warnings, flood alerts, and more.",severity,Input,String,"Filter by alert severity: 'extreme' (life-threatening), 'severe' (significant threat), 'moderate' (possible threat), 'minor' (minimal threat), or 'all' (default - shows all active alerts).",Optional
weather,weather_get_weather_forecast,Get multi-day weather forecast for a location in the United States. Perfect for 'What's the forecast for [US location]?' questions. Provides detailed day/night forecasts for up to 7 days.,days,Input,Number,"Number of days to forecast (1-7, default 7). Each day includes both day and night periods.",Optional
weather,weather_get_weather_forecast,Get multi-day weather forecast for a location in the United States. Perfect for 'What's the forecast for [US location]?' questions. Provides detailed day/night forecasts for up to 7 days.,location,Input,String,"US location as coordinates (lat,lng) in decimal degrees. Example: '40.7128,-74.0060' for New York City. Must be within US boundaries including states, territories (PR, VI, AS, GU, MP), and coastal waters.",Required
weather-data,weather-data_weather_airquality,"
Get air quality for a location.
Args:
    q (str): Location query.
Returns:
    dict: WeatherAPI air quality JSON.
",q,Input,String,,Required
